date,forecast_wind_direction,forecast_wind_speed,actual_wind_speed,actual_wind_direction,location,delta,terrain_coastal,terrain_desert,terrain_mountain,terrain_plains,terrain_tropical,hour,month,hour_sin,hour_cos,month_sin,month_cos,dir_sin,dir_cos,predicted_delta,corrected_forecast
2025-11-14 23:00:00+00:00,296.56497,4.4274144,6.763786,295.20108,Delhi,2.3363715999999997,False,False,False,True,False,23,11,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,-0.8944278246144994,0.4472123282685466,2.1892797726000004,6.616694172600001
2025-11-15 00:00:00+00:00,274.57382,4.514377,6.6185193,292.3802,Delhi,2.1041423000000004,False,False,False,True,False,0,11,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.9968154194697885,0.0797434605925129,2.4989553269000004,7.0133323269000005
2025-11-15 01:00:00+00:00,272.20255,4.6834598,6.66,288.92474,Delhi,1.9765402000000005,False,False,False,True,False,1,11,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,-0.9992612069371283,0.03843228214084611,2.2172909062000006,6.9007507062
2025-11-15 02:00:00+00:00,268.2101,5.7628117,9.5196,285.3502,Delhi,3.7567883,False,False,False,True,False,2,11,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.9995120818701393,-0.031234567319237665,2.3668242830000015,8.129635983000002
2025-11-15 03:00:00+00:00,259.69522,6.037383,7.968939,288.43503,Delhi,1.9315559999999996,False,False,False,True,False,3,11,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,-0.9838701176240306,-0.17888429681354404,3.0150323759999997,9.052415375999999
2025-11-15 04:00:00+00:00,270.0,3.96,8.211235,296.0033,Delhi,4.251235,False,False,False,True,False,4,11,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,2.1170574776,6.0770574776
2025-11-15 05:00:00+00:00,279.46225,4.379589,9.885262,303.11136,Delhi,5.505673000000001,False,False,False,True,False,5,11,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,-0.9863941310181094,0.16439774418473296,2.1963220270000003,6.575911027
2025-11-15 06:00:00+00:00,289.53674,5.920878,11.870451,310.69543,Delhi,5.949572999999999,False,False,False,True,False,6,11,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,-0.9424272490120988,0.3344112443077945,2.332880682999999,8.253758683
2025-11-15 07:00:00+00:00,301.21835,6.945761,12.98248,315.0001,Delhi,6.036719000000001,False,False,False,True,False,7,11,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,-0.8551983088637036,0.5183009285315446,1.1692257579999998,8.114986758
2025-11-15 08:00:00+00:00,308.08884,8.461915,13.5012,317.1611,Delhi,5.039285000000001,False,False,False,True,False,8,11,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,-0.7870551925059934,0.6168825852213317,0.26443325299999976,8.726348253
2025-11-15 09:00:00+00:00,311.90585,9.432412,13.647988,318.74307,Delhi,4.215576,False,False,False,True,False,9,11,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,-0.7442433554715062,0.6679085475096971,1.1319156660000003,10.564327666
2025-11-15 10:00:00+00:00,315.74396,9.801326,11.709688,315.0001,Delhi,1.9083620000000003,False,False,False,True,False,10,11,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.6978659670014926,0.7162283798489638,1.1829939979999995,10.984319997999998
2025-11-15 11:00:00+00:00,316.68463,8.65873,6.1094027,315.0001,Delhi,-2.5493273,False,False,False,True,False,11,11,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,-0.686013558462465,0.7275887558268518,0.0638157960000001,8.722545796
2025-11-15 12:00:00+00:00,296.56497,4.4274144,10.957846,312.33694,Delhi,6.5304316,False,False,False,True,False,12,11,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,-0.8944278246144994,0.4472123282685466,2.2091174000000007,6.6365318
2025-11-15 13:00:00+00:00,285.94547,5.2416787,10.993271,309.6854,Delhi,5.7515923,False,False,False,True,False,13,11,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,-0.9615235923506378,0.27472237140998285,1.8569496019999994,7.098628301999999
2025-11-15 14:00:00+00:00,285.7087,5.983477,10.404249,307.26648,Delhi,4.420772,False,False,False,True,False,14,11,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,-0.9626506463704542,0.270746621479469,1.9857236919999988,7.9692006919999985
2025-11-15 15:00:00+00:00,290.3232,5.1826253,9.5416975,305.78906,Delhi,4.3590722,False,False,False,True,False,15,11,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,-0.9377483777985082,0.3473153897198718,2.201709507000002,7.384334807000002
2025-11-15 16:00:00+00:00,293.7495,4.91634,8.574123,309.0355,Delhi,3.6577830000000002,False,False,False,True,False,16,11,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,-0.9153149937124895,0.40273870224390584,2.7576333740000005,7.673973374000001
2025-11-15 17:00:00+00:00,315.0001,4.8366103,8.149847,313.2101,Delhi,3.313236699999999,False,False,False,True,False,17,11,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,-0.7071055470513213,0.7071080153196198,2.9360694309999995,7.772679731
2025-11-15 18:00:00+00:00,316.3971,5.22,8.274128,315.88132,Delhi,3.0541279999999995,False,False,False,True,False,18,11,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,-0.6896561964839727,0.7241369557281689,1.4382922639999993,6.658292263999999
2025-11-15 19:00:00+00:00,316.3971,5.22,8.019601,315.90927,Delhi,2.799601,False,False,False,True,False,19,11,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,-0.6896561964839727,0.7241369557281689,1.619716495,6.839716494999999
2025-11-15 20:00:00+00:00,308.991,4.863332,8.027678,312.27362,Delhi,3.164346,False,False,False,True,False,20,11,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.7772448052847744,0.6291983094842462,1.7823795117999999,6.6457115118
2025-11-15 21:00:00+00:00,307.30402,4.752136,8.099999,306.86996,Delhi,3.3478630000000003,False,False,False,True,False,21,11,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,-0.7954309613958663,0.6060442109721433,1.973533849,6.725669849
2025-11-15 22:00:00+00:00,303.02386,4.293669,7.3997297,311.05472,Delhi,3.1060606999999996,False,False,False,True,False,22,11,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.8384436881701668,0.5449882400268911,1.6440047035,5.937673703500001
2025-11-15 23:00:00+00:00,289.9832,4.2136917,6.6624317,308.4181,Delhi,2.44874,False,False,False,True,False,23,11,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,-0.9397928659331657,0.3417445963598063,2.0335509490000003,6.247242649
2025-11-16 00:00:00+00:00,289.1791,4.3832865,7.001514,313.95847,Delhi,2.6182275000000006,False,False,False,True,False,0,11,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.9444962693464106,0.32852214109662764,2.321631023000001,6.704917523000001
2025-11-16 01:00:00+00:00,281.76825,4.412754,6.7469993,313.91916,Delhi,2.3342453,False,False,False,True,False,1,11,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,-0.9789805583226517,0.2039535889026451,2.5985028709999995,7.011256870999999
2025-11-16 02:00:00+00:00,280.6196,5.8603754,7.9383874,302.96942,Delhi,2.078012,False,False,False,True,False,2,11,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.9828723647263955,0.18428758682326757,2.2301402190000004,8.090515619
